"dive number","date","time","sample time (min)","sample depth (m)","sample temperature (C)","sample pressure (bar)","sample heartrate"
"128","2019-08-11","09:21:18","15:40","80.955",,,
"128","2019-08-11","09:21:18","15:50","79.919",,,
"128","2019-08-11","09:21:18","16:00","78.699",,,
"128","2019-08-11","09:21:18","16:10","77.694",,,
"128","2019-08-11","09:21:18","16:20","76.688",,,
"128","2019-08-11","09:21:18","16:30","75.468",,,
"128","2019-08-11","09:21:18","16:40","74.493",,,
"128","2019-08-11","09:21:18","16:50","73.426",,,
"128","2019-08-11","09:21:18","17:00","72.725",,,
"128","2019-08-11","09:21:18","17:10","71.506",,,
"128","2019-08-11","09:21:18","17:20","70.744",,,
"128","2019-08-11","09:21:18","17:30","69.464",,,
"128","2019-08-11","09:21:18","17:40","68.489",,,
"128","2019-08-11","09:21:18","17:50","67.117",,,
"128","2019-08-11","09:21:18","18:00","66.233",,,
"128","2019-08-11","09:21:18","18:10","65.349",,,
"128","2019-08-11","09:21:18","18:20","64.313",,,
"128","2019-08-11","09:21:18","18:30","62.972",,,
"128","2019-08-11","09:21:18","18:40","62.21",,,
"128","2019-08-11","09:21:18","18:50","61.082",,,
"128","2019-08-11","09:21:18","19:00","60.137",,,
"128","2019-08-11","09:21:18","19:10","59.375",,,
"128","2019-08-11","09:21:18","19:20","58.034",,,
"128","2019-08-11","09:21:18","19:30","57.089",,,
"128","2019-08-11","09:21:18","19:40","56.358",,,
"128","2019-08-11","09:21:18","19:50","55.169","25.556",,
"128","2019-08-11","09:21:18","20:00","54.011",,,
"128","2019-08-11","09:21:18","20:10","52.944",,,
"128","2019-08-11","09:21:18","20:20","52.273",,,
"128","2019-08-11","09:21:18","20:30","51.664",,,
"128","2019-08-11","09:21:18","20:40","50.871",,,
"128","2019-08-11","09:21:18","20:50","50.048",,,
"128","2019-08-11","09:21:18","21:00","49.073",,,
"128","2019-08-11","09:21:18","21:10","47.549",,,
"128","2019-08-11","09:21:18","21:20","46.36",,,
"128","2019-08-11","09:21:18","21:30","46.512",,,
"128","2019-08-11","09:21:18","21:40","46.33",,,
"128","2019-08-11","09:21:18","21:50","46.452",,,
"128","2019-08-11","09:21:18","22:00","46.695",,,
"128","2019-08-11","09:21:18","22:10","46.695",,,
"128","2019-08-11","09:21:18","22:20","46.878",,,
"128","2019-08-11","09:21:18","22:30","46.695",,,
"128","2019-08-11","09:21:18","22:40","46.787",,,
"128","2019-08-11","09:21:18","22:50","46.695","26.111",,
"128","2019-08-11","09:21:18","23:00","46.787",,,
"128","2019-08-11","09:21:18","23:10","46.665",,,
"128","2019-08-11","09:21:18","23:20","46.421",,,
"128","2019-08-11","09:21:18","23:30","46.573",,,
"128","2019-08-11","09:21:18","23:40","45.964",,,
"128","2019-08-11","09:21:18","23:50","45.324",,,
"128","2019-08-11","09:21:18","24:00","44.044",,,
"128","2019-08-11","09:21:18","24:10","43.617",,,
"128","2019-08-11","09:21:18","24:20","43.16",,,
"128","2019-08-11","09:21:18","24:30","42.215",,,
"128","2019-08-11","09:21:18","24:40","41.026",,,
"128","2019-08-11","09:21:18","24:50","40.477",,,
"128","2019-08-11","09:21:18","25:00","39.594",,,
"128","2019-08-11","09:21:18","25:10","39.837",,,
"128","2019-08-11","09:21:18","25:20","40.234",,,
"128","2019-08-11","09:21:18","25:30","40.173",,,
"128","2019-08-11","09:21:18","25:40","40.02",,,
"128","2019-08-11","09:21:18","25:50","40.02",,,
"128","2019-08-11","09:21:18","26:00","40.142",,,
"128","2019-08-11","09:21:18","26:10","39.289",,,
"128","2019-08-11","09:21:18","26:20","39.563",,,
"128","2019-08-11","09:21:18","26:30","39.685",,,
"128","2019-08-11","09:21:18","26:40","39.411",,,
"128","2019-08-11","09:21:18","26:50","39.654","26.667",,
"128","2019-08-11","09:21:18","27:00","39.715",,,
"128","2019-08-11","09:21:18","27:10","38.862",,,
"128","2019-08-11","09:21:18","27:20","38.649",,,
"128","2019-08-11","09:21:18","27:30","38.344",,,
"128","2019-08-11","09:21:18","27:40","38.13",,,
"128","2019-08-11","09:21:18","27:50","37.155",,,
"128","2019-08-11","09:21:18","28:00","36.698",,,
"128","2019-08-11","09:21:18","28:10","36.546",,,
"128","2019-08-11","09:21:18","28:20","35.784",,,
"128","2019-08-11","09:21:18","28:30","34.625",,,
"128","2019-08-11","09:21:18","28:40","33.741",,,
"128","2019-08-11","09:21:18","28:50","33.071",,,
"128","2019-08-11","09:21:18","29:00","32.461",,,
"128","2019-08-11","09:21:18","29:10","31.303",,,
"128","2019-08-11","09:21:18","29:20","30.754",,,
"128","2019-08-11","09:21:18","29:30","30.267",,,
"128","2019-08-11","09:21:18","29:40","30.206",,,
"128","2019-08-11","09:21:18","29:50","30.328",,,
"128","2019-08-11","09:21:18","30:00","30.145",,,
"128","2019-08-11","09:21:18","30:10","29.748",,,
"128","2019-08-11","09:21:18","30:20","29.566",,,
"128","2019-08-11","09:21:18","30:30","28.499",,,
"128","2019-08-11","09:21:18","30:40","29.474",,,
"128","2019-08-11","09:21:18","30:50","29.444",,,
"128","2019-08-11","09:21:18","31:00","29.413",,,
"128","2019-08-11","09:21:18","31:10","29.23",,,
"128","2019-08-11","09:21:18","31:20","29.2",,,
"128","2019-08-11","09:21:18","31:30","28.712",,,
"128","2019-08-11","09:21:18","31:40","28.224",,,
"128","2019-08-11","09:21:18","31:50","27.706",,,
"128","2019-08-11","09:21:18","32:00","27.706",,,
"128","2019-08-11","09:21:18","32:10","27.95",,,
"128","2019-08-11","09:21:18","32:20","27.402",,,
"128","2019-08-11","09:21:18","32:30","26.853",,,
"128","2019-08-11","09:21:18","32:40","26.335",,,
"128","2019-08-11","09:21:18","32:50","26.182",,,
"128","2019-08-11","09:21:18","33:00","25.664",,,
"128","2019-08-11","09:21:18","33:10","25.146","27.222",,
"128","2019-08-11","09:21:18","33:20","24.689",,,
"128","2019-08-11","09:21:18","33:30","24.323",,,
"128","2019-08-11","09:21:18","33:40","24.11",,,
"128","2019-08-11","09:21:18","33:50","24.079",,,
"128","2019-08-11","09:21:18","34:00","24.658",,,
"128","2019-08-11","09:21:18","34:10","24.933",,,
"128","2019-08-11","09:21:18","34:20","25.116",,,
"128","2019-08-11","09:21:18","34:30","25.237",,,
"128","2019-08-11","09:21:18","34:40","24.201",,,
"128","2019-08-11","09:21:18","34:50","23.531",,,
"128","2019-08-11","09:21:18","35:00","22.647",,,
"128","2019-08-11","09:21:18","35:10","22.403",,,
"128","2019-08-11","09:21:18","35:20","21.397",,,
"128","2019-08-11","09:21:18","35:30","21.488",,,
"128","2019-08-11","09:21:18","35:40","21.062",,,
"128","2019-08-11","09:21:18","35:50","21.519",,,
"128","2019-08-11","09:21:18","36:00","21.092",,,
"128","2019-08-11","09:21:18","36:10","21.366",,,
"128","2019-08-11","09:21:18","36:20","21.885",,,
"128","2019-08-11","09:21:18","36:30","21.427",,,
"128","2019-08-11","09:21:18","36:40","21.763",,,
"128","2019-08-11","09:21:18","36:50","21.184",,,
"128","2019-08-11","09:21:18","37:00","21.488",,,
"128","2019-08-11","09:21:18","37:10","21.458",,,
"128","2019-08-11","09:21:18","37:20","21.123",,,
"128","2019-08-11","09:21:18","37:30","21.336",,,
"128","2019-08-11","09:21:18","37:40","21.031",,,
"128","2019-08-11","09:21:18","37:50","20.94",,,
"128","2019-08-11","09:21:18","38:00","20.178",,,
"128","2019-08-11","09:21:18","38:10","19.812",,,
"128","2019-08-11","09:21:18","38:20","19.111",,,
"128","2019-08-11","09:21:18","38:30","18.959",,,
"128","2019-08-11","09:21:18","38:40","18.837",,,
"128","2019-08-11","09:21:18","38:50","18.715",,,
"128","2019-08-11","09:21:18","39:00","18.258",,,
"128","2019-08-11","09:21:18","39:10","18.044",,,
"128","2019-08-11","09:21:18","39:20","17.861",,,
"128","2019-08-11","09:21:18","39:30","18.075",,,
"128","2019-08-11","09:21:18","39:40","18.593",,,
"128","2019-08-11","09:21:18","39:50","18.715",,,
"128","2019-08-11","09:21:18","40:00","18.654",,,
"128","2019-08-11","09:21:18","40:10","18.837",,,
"128","2019-08-11","09:21:18","40:20","18.806",,,
"128","2019-08-11","09:21:18","40:30","19.446",,,
"128","2019-08-11","09:21:18","40:40","18.959",,,
"128","2019-08-11","09:21:18","40:50","18.806",,,
"128","2019-08-11","09:21:18","41:00","18.44",,,
"128","2019-08-11","09:21:18","41:10","18.593",,,
"128","2019-08-11","09:21:18","41:20","18.471",,,
"128","2019-08-11","09:21:18","41:30","18.684",,,
"128","2019-08-11","09:21:18","41:40","18.501",,,
"128","2019-08-11","09:21:18","41:50","18.989",,,
"128","2019-08-11","09:21:18","42:00","18.654",,,
"128","2019-08-11","09:21:18","42:10","18.562",,,
"128","2019-08-11","09:21:18","42:20","18.379",,,
"128","2019-08-11","09:21:18","42:30","18.258",,,
"128","2019-08-11","09:21:18","42:40","17.221",,,
"128","2019-08-11","09:21:18","42:50","16.764",,,
"128","2019-08-11","09:21:18","43:00","16.734",,,
"128","2019-08-11","09:21:18","43:10","15.941",,,
"128","2019-08-11","09:21:18","43:20","15.331",,,
"128","2019-08-11","09:21:18","43:30","15.88",,,
"128","2019-08-11","09:21:18","43:40","15.575",,,
"128","2019-08-11","09:21:18","43:50","15.484",,,
"128","2019-08-11","09:21:18","44:00","15.24",,,
"128","2019-08-11","09:21:18","44:10","15.149",,,
"128","2019-08-11","09:21:18","44:20","15.362",,,
"128","2019-08-11","09:21:18","44:30","15.545",,,
"128","2019-08-11","09:21:18","44:40","15.972",,,
"128","2019-08-11","09:21:18","44:50","15.392",,,
"128","2019-08-11","09:21:18","45:00","15.697",,,
"128","2019-08-11","09:21:18","45:10","15.575",,,
"128","2019-08-11","09:21:18","45:20","15.423",,,
"128","2019-08-11","09:21:18","45:30","15.758",,,
"128","2019-08-11","09:21:18","45:40","15.728",,,
"128","2019-08-11","09:21:18","45:50","16.093",,,
"128","2019-08-11","09:21:18","46:00","15.545",,,
"128","2019-08-11","09:21:18","46:10","15.606",,,
"128","2019-08-11","09:21:18","46:20","15.301",,,
"128","2019-08-11","09:21:18","46:30","15.179",,,
"128","2019-08-11","09:21:18","46:40","15.088",,,
"128","2019-08-11","09:21:18","46:50","14.935",,,
"128","2019-08-11","09:21:18","47:00","15.301",,,
"128","2019-08-11","09:21:18","47:10","15.118",,,
"128","2019-08-11","09:21:18","47:20","15.362",,,
"128","2019-08-11","09:21:18","47:30","15.789",,,
"128","2019-08-11","09:21:18","47:40","15.24",,,
"128","2019-08-11","09:21:18","47:50","15.819",,,
"128","2019-08-11","09:21:18","48:00","15.514",,,
"128","2019-08-11","09:21:18","48:10","15.941",,,
"128","2019-08-11","09:21:18","48:20","15.636",,,
"128","2019-08-11","09:21:18","48:30","15.636",,,
"128","2019-08-11","09:21:18","48:40","15.575",,,
"128","2019-08-11","09:21:18","48:50","15.88",,,
"128","2019-08-11","09:21:18","49:00","15.575",,,
"128","2019-08-11","09:21:18","49:10","15.697",,,
"128","2019-08-11","09:21:18","49:20","15.728",,,
"128","2019-08-11","09:21:18","49:30","15.728",,,
"128","2019-08-11","09:21:18","49:40","15.484",,,
"128","2019-08-11","09:21:18","49:50","15.057",,,
"128","2019-08-11","09:21:18","50:00","14.356",,,
"128","2019-08-11","09:21:18","50:10","14.204",,,
"128","2019-08-11","09:21:18","50:20","13.807",,,
"128","2019-08-11","09:21:18","50:30","13.015",,,
"128","2019-08-11","09:21:18","50:40","13.015",,,
"128","2019-08-11","09:21:18","50:50","12.924",,,
"128","2019-08-11","09:21:18","51:00","12.527",,,
"128","2019-08-11","09:21:18","51:10","12.588",,,
"128","2019-08-11","09:21:18","51:20","12.253",,,
"128","2019-08-11","09:21:18","51:30","12.893",,,
"128","2019-08-11","09:21:18","51:40","12.68",,,
"128","2019-08-11","09:21:18","51:50","12.405",,,
"128","2019-08-11","09:21:18","52:00","12.893",,,
"128","2019-08-11","09:21:18","52:10","12.344",,,
"128","2019-08-11","09:21:18","52:20","12.802",,,
"128","2019-08-11","09:21:18","52:30","12.741",,,
"128","2019-08-11","09:21:18","52:40","13.289",,,
"128","2019-08-11","09:21:18","52:50","13.442",,,
"128","2019-08-11","09:21:18","53:00","12.558",,,
"128","2019-08-11","09:21:18","53:10","13.137",,,
"128","2019-08-11","09:21:18","53:20","13.045",,,
"128","2019-08-11","09:21:18","53:30","13.045",,,
"128","2019-08-11","09:21:18","53:40","13.228",,,
"128","2019-08-11","09:21:18","53:50","12.619",,,
"128","2019-08-11","09:21:18","54:00","13.167",,,
"128","2019-08-11","09:21:18","54:10","12.924",,,
"128","2019-08-11","09:21:18","54:20","13.137",,,
"128","2019-08-11","09:21:18","54:30","12.802",,,
"128","2019-08-11","09:21:18","54:40","12.588",,,
"128","2019-08-11","09:21:18","54:50","13.106",,,
"128","2019-08-11","09:21:18","55:00","12.649",,,
"128","2019-08-11","09:21:18","55:10","13.259",,,
"128","2019-08-11","09:21:18","55:20","12.954",,,
"128","2019-08-11","09:21:18","55:30","13.167",,,
"128","2019-08-11","09:21:18","55:40","12.375",,,
"128","2019-08-11","09:21:18","55:50","12.436",,,
"128","2019-08-11","09:21:18","56:00","13.35",,,
"128","2019-08-11","09:21:18","56:10","12.222",,,
"128","2019-08-11","09:21:18","56:20","12.68",,,
"128","2019-08-11","09:21:18","56:30","12.436",,,
"128","2019-08-11","09:21:18","56:40","11.796",,,
"128","2019-08-11","09:21:18","56:50","12.253",,,
"128","2019-08-11","09:21:18","57:00","12.162",,,
"128","2019-08-11","09:21:18","57:10","11.918",,,
"128","2019-08-11","09:21:18","57:20","12.375",,,
"128","2019-08-11","09:21:18","57:30","11.887",,,
"128","2019-08-11","09:21:18","57:40","12.131",,,
"128","2019-08-11","09:21:18","57:50","11.704",,,
"128","2019-08-11","09:21:18","58:00","11.46",,,
"128","2019-08-11","09:21:18","58:10","11.064",,,
"128","2019-08-11","09:21:18","58:20","10.942",,,
"128","2019-08-11","09:21:18","58:30","11.247",,,
"128","2019-08-11","09:21:18","58:40","10.698",,,
"128","2019-08-11","09:21:18","58:50","10.455",,,
"128","2019-08-11","09:21:18","59:00","10.912",,,
"128","2019-08-11","09:21:18","59:10","10.272",,,
"128","2019-08-11","09:21:18","59:20","10.211",,,
"128","2019-08-11","09:21:18","59:30","10.394",,,
"128","2019-08-11","09:21:18","59:40","10.241",,,
"128","2019-08-11","09:21:18","59:50","9.876",,,
"128","2019-08-11","09:21:18","60:00","9.388",,,
"128","2019-08-11","09:21:18","60:10","9.784",,,
"128","2019-08-11","09:21:18","60:20","9.906",,,
"128","2019-08-11","09:21:18","60:30","9.449",,,
"128","2019-08-11","09:21:18","60:40","10.15",,,
"128","2019-08-11","09:21:18","60:50","8.992",,,
"128","2019-08-11","09:21:18","61:00","9.022",,,
"128","2019-08-11","09:21:18","61:10","9.936",,,
"128","2019-08-11","09:21:18","61:20","9.388",,,
"128","2019-08-11","09:21:18","61:30","9.815",,,
"128","2019-08-11","09:21:18","61:40","9.723",,,
"128","2019-08-11","09:21:18","61:50","9.205",,,
"128","2019-08-11","09:21:18","62:00","9.967",,,
"128","2019-08-11","09:21:18","62:10","9.693",,,
"128","2019-08-11","09:21:18","62:20","9.388",,,
"128","2019-08-11","09:21:18","62:30","9.723",,,
"128","2019-08-11","09:21:18","62:40","10.028",,,
"128","2019-08-11","09:21:18","62:50","9.784",,,
"128","2019-08-11","09:21:18","63:00","10.119","27.778",,
"128","2019-08-11","09:21:18","63:10","9.51",,,
"128","2019-08-11","09:21:18","63:20","10.028",,,
"128","2019-08-11","09:21:18","63:30","9.906",,,
"128","2019-08-11","09:21:18","63:40","9.601",,,
"128","2019-08-11","09:21:18","63:50","9.693",,,
"128","2019-08-11","09:21:18","64:00","9.784",,,
"128","2019-08-11","09:21:18","64:10","9.845",,,
"128","2019-08-11","09:21:18","64:20","9.693",,,
"128","2019-08-11","09:21:18","64:30","9.418",,,
"128","2019-08-11","09:21:18","64:40","8.687",,,
"128","2019-08-11","09:21:18","64:50","9.418",,,
"128","2019-08-11","09:21:18","65:00","9.418",,,
"128","2019-08-11","09:21:18","65:10","9.418",,,
"128","2019-08-11","09:21:18","65:20","9.388",,,
"128","2019-08-11","09:21:18","65:30","9.022",,,
"128","2019-08-11","09:21:18","65:40","9.876",,,
"128","2019-08-11","09:21:18","65:50","9.754",,,
"128","2019-08-11","09:21:18","66:00","9.296",,,
"128","2019-08-11","09:21:18","66:10","9.388",,,
"128","2019-08-11","09:21:18","66:20","9.114",,,
"128","2019-08-11","09:21:18","66:30","9.266",,,
"128","2019-08-11","09:21:18","66:40","8.87",,,
"128","2019-08-11","09:21:18","66:50","8.717",,,
"128","2019-08-11","09:21:18","67:00","8.839",,,
"128","2019-08-11","09:21:18","67:10","8.748",,,
"128","2019-08-11","09:21:18","67:20","8.87",,,
"128","2019-08-11","09:21:18","67:30","8.352",,,
"128","2019-08-11","09:21:18","67:40","8.169",,,
"128","2019-08-11","09:21:18","67:50","7.285",,,
"128","2019-08-11","09:21:18","68:00","6.675",,,
"128","2019-08-11","09:21:18","68:10","6.309",,,
"128","2019-08-11","09:21:18","68:20","6.157",,,
"128","2019-08-11","09:21:18","68:30","6.035",,,
"128","2019-08-11","09:21:18","68:40","5.761",,,
"128","2019-08-11","09:21:18","68:50","6.248",,,
"128","2019-08-11","09:21:18","69:00","5.73",,,
"128","2019-08-11","09:21:18","69:10","6.492",,,
"128","2019-08-11","09:21:18","69:20","5.822",,,
"128","2019-08-11","09:21:18","69:30","6.248",,,
"128","2019-08-11","09:21:18","69:40","5.974",,,
"128","2019-08-11","09:21:18","69:50","5.73",,,
"128","2019-08-11","09:21:18","70:00","6.035",,,
"128","2019-08-11","09:21:18","70:10","5.974",,,
"128","2019-08-11","09:21:18","70:20","6.157",,,
"128","2019-08-11","09:21:18","70:30","6.126",,,
"128","2019-08-11","09:21:18","70:40","5.852",,,
"128","2019-08-11","09:21:18","70:50","6.187",,,
"128","2019-08-11","09:21:18","71:00","6.34",,,
"128","2019-08-11","09:21:18","71:10","5.974",,,
"128","2019-08-11","09:21:18","71:20","6.035",,,
"128","2019-08-11","09:21:18","71:30","5.974",,,
"128","2019-08-11","09:21:18","71:40","6.218",,,
"128","2019-08-11","09:21:18","71:50","5.883",,,
"128","2019-08-11","09:21:18","72:00","6.035",,,
"128","2019-08-11","09:21:18","72:10","5.913",,,
"128","2019-08-11","09:21:18","72:20","5.639",,,
"128","2019-08-11","09:21:18","72:30","5.974",,,
"128","2019-08-11","09:21:18","72:40","5.517",,,
"128","2019-08-11","09:21:18","72:50","5.883",,,
"128","2019-08-11","09:21:18","73:00","6.218",,,
"128","2019-08-11","09:21:18","73:10","5.883",,,
"128","2019-08-11","09:21:18","73:20","5.791",,,
"128","2019-08-11","09:21:18","73:30","5.517",,,
"128","2019-08-11","09:21:18","73:40","6.005",,,
"128","2019-08-11","09:21:18","73:50","5.883",,,
"128","2019-08-11","09:21:18","74:00","5.883",,,
"128","2019-08-11","09:21:18","74:10","5.944",,,
"128","2019-08-11","09:21:18","74:20","5.913",,,
"128","2019-08-11","09:21:18","74:30","6.035",,,
"128","2019-08-11","09:21:18","74:40","5.944",,,
"128","2019-08-11","09:21:18","74:50","5.761",,,
"128","2019-08-11","09:21:18","75:00","5.852",,,
"128","2019-08-11","09:21:18","75:10","5.913",,,
"128","2019-08-11","09:21:18","75:20","6.248",,,
"128","2019-08-11","09:21:18","75:30","6.34",,,
"128","2019-08-11","09:21:18","75:40","6.37",,,
"128","2019-08-11","09:21:18","75:50","6.035",,,
"128","2019-08-11","09:21:18","76:00","5.883",,,
"128","2019-08-11","09:21:18","76:10","6.126",,,
"128","2019-08-11","09:21:18","76:20","5.913",,,
"128","2019-08-11","09:21:18","76:30","6.096",,,
"128","2019-08-11","09:21:18","76:40","6.218",,,
"128","2019-08-11","09:21:18","76:50","6.431",,,
"128","2019-08-11","09:21:18","77:00","6.309",,,
"128","2019-08-11","09:21:18","77:10","6.34",,,
"128","2019-08-11","09:21:18","77:20","5.974",,,
"128","2019-08-11","09:21:18","77:30","6.035",,,
"128","2019-08-11","09:21:18","77:40","6.096",,,
"128","2019-08-11","09:21:18","77:50","6.096",,,
"128","2019-08-11","09:21:18","78:00","6.126",,,
"128","2019-08-11","09:21:18","78:10","6.34",,,
"128","2019-08-11","09:21:18","78:20","6.126",,,
"128","2019-08-11","09:21:18","78:30","5.913",,,
"128","2019-08-11","09:21:18","78:40","6.279",,,
"128","2019-08-11","09:21:18","78:50","6.218",,,
"128","2019-08-11","09:21:18","79:00","6.066",,,
"128","2019-08-11","09:21:18","79:10","6.126",,,
"128","2019-08-11","09:21:18","79:20","5.791",,,
"128","2019-08-11","09:21:18","79:30","6.096",,,
"128","2019-08-11","09:21:18","79:40","6.096",,,
"128","2019-08-11","09:21:18","79:50","5.639",,,
"128","2019-08-11","09:21:18","80:00","6.157",,,
"128","2019-08-11","09:21:18","80:10","6.218",,,
"128","2019-08-11","09:21:18","80:20","6.248",,,
"128","2019-08-11","09:21:18","80:30","6.462",,,
"128","2019-08-11","09:21:18","80:40","5.578",,,
"128","2019-08-11","09:21:18","80:50","6.005",,,
"128","2019-08-11","09:21:18","81:00","6.005",,,
"128","2019-08-11","09:21:18","81:10","6.035",,,
"128","2019-08-11","09:21:18","81:20","6.126",,,
"128","2019-08-11","09:21:18","81:30","6.218",,,
"128","2019-08-11","09:21:18","81:40","6.066",,,
"128","2019-08-11","09:21:18","81:50","5.73",,,
"128","2019-08-11","09:21:18","82:00","5.852",,,
"128","2019-08-11","09:21:18","82:10","6.187",,,
"128","2019-08-11","09:21:18","82:20","5.944",,,
"128","2019-08-11","09:21:18","82:30","6.096",,,
"128","2019-08-11","09:21:18","82:40","6.218",,,
"128","2019-08-11","09:21:18","82:50","6.157",,,
"128","2019-08-11","09:21:18","83:00","6.218",,,
"128","2019-08-11","09:21:18","83:10","6.248",,,
"128","2019-08-11","09:21:18","83:20","6.401",,,
"128","2019-08-11","09:21:18","83:30","6.248",,,
"128","2019-08-11","09:21:18","83:40","6.218",,,
"128","2019-08-11","09:21:18","83:50","6.157",,,
"128","2019-08-11","09:21:18","84:00","6.34",,,
"128","2019-08-11","09:21:18","84:10","6.401",,,
"128","2019-08-11","09:21:18","84:20","6.37",,,
"128","2019-08-11","09:21:18","84:30","6.248",,,
"128","2019-08-11","09:21:18","84:40","6.066",,,
"128","2019-08-11","09:21:18","84:50","6.187",,,
"128","2019-08-11","09:21:18","85:00","6.34",,,
"128","2019-08-11","09:21:18","85:10","6.279",,,
"128","2019-08-11","09:21:18","85:20","6.218",,,
"128","2019-08-11","09:21:18","85:30","6.126",,,
"128","2019-08-11","09:21:18","85:40","6.066",,,
"128","2019-08-11","09:21:18","85:50","6.096",,,
"128","2019-08-11","09:21:18","86:00","6.066",,,
"128","2019-08-11","09:21:18","86:10","5.913",,,
"128","2019-08-11","09:21:18","86:20","5.913",,,
"128","2019-08-11","09:21:18","86:30","5.761",,,
"128","2019-08-11","09:21:18","86:40","5.883",,,
"128","2019-08-11","09:21:18","86:50","5.944",,,
"128","2019-08-11","09:21:18","87:00","5.639",,,
"128","2019-08-11","09:21:18","87:10","5.883",,,
"128","2019-08-11","09:21:18","87:20","6.066",,,
"128","2019-08-11","09:21:18","87:30","5.913",,,
"128","2019-08-11","09:21:18","87:40","6.34",,,
"128","2019-08-11","09:21:18","87:50","6.126",,,
"128","2019-08-11","09:21:18","88:00","6.187",,,
"128","2019-08-11","09:21:18","88:10","6.066",,,
"128","2019-08-11","09:21:18","88:20","6.096",,,
"128","2019-08-11","09:21:18","88:30","6.126",,,
"128","2019-08-11","09:21:18","88:40","6.248",,,
"128","2019-08-11","09:21:18","88:50","6.279",,,
"128","2019-08-11","09:21:18","89:00","6.218",,,
"128","2019-08-11","09:21:18","89:10","6.248",,,
"128","2019-08-11","09:21:18","89:20","6.218",,,
"128","2019-08-11","09:21:18","89:30","6.218",,,
"128","2019-08-11","09:21:18","89:40","6.096",,,
"128","2019-08-11","09:21:18","89:50","6.248",,,
"128","2019-08-11","09:21:18","90:00","6.37",,,
"128","2019-08-11","09:21:18","90:10","6.218",,,
"128","2019-08-11","09:21:18","90:20","6.218",,,
"128","2019-08-11","09:21:18","90:30","6.218",,,
"128","2019-08-11","09:21:18","90:40","6.248",,,
"128","2019-08-11","09:21:18","90:50","6.279",,,
"128","2019-08-11","09:21:18","91:00","6.309",,,
"128","2019-08-11","09:21:18","91:10","6.096",,,
"128","2019-08-11","09:21:18","91:20","6.248",,,
"128","2019-08-11","09:21:18","91:30","6.005",,,
"128","2019-08-11","09:21:18","91:40","5.944",,,
"128","2019-08-11","09:21:18","91:50","6.157",,,
"128","2019-08-11","09:21:18","92:00","6.279",,,
"128","2019-08-11","09:21:18","92:10","6.187",,,
"128","2019-08-11","09:21:18","92:20","6.309",,,
"128","2019-08-11","09:21:18","92:30","6.096",,,
"128","2019-08-11","09:21:18","92:40","6.005",,,
"128","2019-08-11","09:21:18","92:50","5.944",,,
"128","2019-08-11","09:21:18","93:00","5.822",,,
"128","2019-08-11","09:21:18","93:10","6.248",,,
"128","2019-08-11","09:21:18","93:20","5.822",,,
"128","2019-08-11","09:21:18","93:30","6.187",,,
"128","2019-08-11","09:21:18","93:40","6.126",,,
"128","2019-08-11","09:21:18","93:50","6.005",,,
"128","2019-08-11","09:21:18","94:00","6.431",,,
"128","2019-08-11","09:21:18","94:10","6.187",,,
"128","2019-08-11","09:21:18","94:20","6.218",,,
"128","2019-08-11","09:21:18","94:30","5.73",,,
"128","2019-08-11","09:21:18","94:40","5.7",,,
"128","2019-08-11","09:21:18","94:50","6.096",,,
"128","2019-08-11","09:21:18","95:00","6.248",,,
"128","2019-08-11","09:21:18","95:10","6.279",,,
"128","2019-08-11","09:21:18","95:20","6.126",,,
"128","2019-08-11","09:21:18","95:30","6.066",,,
"128","2019-08-11","09:21:18","95:40","6.066",,,
"128","2019-08-11","09:21:18","95:50","6.157",,,
"128","2019-08-11","09:21:18","96:00","6.096",,,
"128","2019-08-11","09:21:18","96:10","6.066",,,
"128","2019-08-11","09:21:18","96:20","5.761",,,
"128","2019-08-11","09:21:18","96:30","6.005",,,
"128","2019-08-11","09:21:18","96:40","6.126",,,
"128","2019-08-11","09:21:18","96:50","6.126",,,
"128","2019-08-11","09:21:18","97:00","6.218",,,
"128","2019-08-11","09:21:18","97:10","6.34",,,
"128","2019-08-11","09:21:18","97:20","6.096",,,
"128","2019-08-11","09:21:18","97:30","6.157",,,
"128","2019-08-11","09:21:18","97:40","6.066",,,
"128","2019-08-11","09:21:18","97:50","5.913",,,
"128","2019-08-11","09:21:18","98:00","5.852",,,
"128","2019-08-11","09:21:18","98:10","5.974",,,
"128","2019-08-11","09:21:18","98:20","6.218",,,
"128","2019-08-11","09:21:18","98:30","6.096",,,
"128","2019-08-11","09:21:18","98:40","6.096",,,
"128","2019-08-11","09:21:18","98:50","6.187",,,
"128","2019-08-11","09:21:18","99:00","6.126",,,
"128","2019-08-11","09:21:18","99:10","6.035",,,
"128","2019-08-11","09:21:18","99:20","6.37",,,
"128","2019-08-11","09:21:18","99:30","6.096",,,
"128","2019-08-11","09:21:18","99:40","5.761",,,
"128","2019-08-11","09:21:18","99:50","6.005",,,
"128","2019-08-11","09:21:18","100:00","6.157",,,
"128","2019-08-11","09:21:18","100:10","6.187",,,
"128","2019-08-11","09:21:18","100:20","6.187",,,
"128","2019-08-11","09:21:18","100:30","6.248",,,
"128","2019-08-11","09:21:18","100:40","6.035",,,
"128","2019-08-11","09:21:18","100:50","5.913",,,
"128","2019-08-11","09:21:18","101:00","5.944",,,
"128","2019-08-11","09:21:18","101:10","5.852",,,
"128","2019-08-11","09:21:18","101:20","6.066",,,
"128","2019-08-11","09:21:18","101:30","6.096",,,
